indice_tiempo,par_origen_destino,viajes,asientos,pasajeros
2022,San Justo - Santiago Del Estero,103,6074,4958
2022,San Justo - Villa Carlos Paz,81,4708,4278
2022,San Lorenzo - Ciudad Autonoma De Buenos Aires,111,4088,3496
2022,San Lorenzo - Tigre,72,3876,3626
2022,San Lorenzo - Victoria,90,1642,1488
2022,San Luis - Ciudad Autonoma De Buenos Aires,354,18098,15079
2022,San Luis - Mar Del Plata,78,4363,3876
2022,San Luis - Mendoza,135,5464,4587
2022,San Luis - San Juan,67,3213,2665
2022,San Luis - Termas De Cacheuta,71,4120,3536
2022,San Luis - Villa Carlos Paz,63,3279,2573
2022,San Miguel De Tucuman - Aguas Blancas,78,4720,2386
2022,San Miguel De Tucuman - Cafayate,226,6216,5162
2022,San Miguel De Tucuman - Ciudad Autonoma De Buenos Aires,772,43604,34736
2022,San Miguel De Tucuman - Cordoba,66,3290,2825
2022,San Miguel De Tucuman - Ingeniero Budge,102,5956,4506
2022,San Miguel De Tucuman - La Rioja,49,2546,2305
2022,San Miguel De Tucuman - Mar Del Plata,338,20204,19103
2022,San Miguel De Tucuman - Mendoza,134,7525,5907
2022,San Miguel De Tucuman - Mina Alumbrera,82,3456,2716
2022,San Miguel De Tucuman - Oran,558,32721,16202
2022,San Miguel De Tucuman - Puerto Iguazu,56,3233,2828
2022,San Miguel De Tucuman - Rosario De La Frontera,48,2001,1729
2022,San Miguel De Tucuman - Salta,339,15611,13048
2022,San Miguel De Tucuman - San Fernando Del Valle De Catamarca,94,4227,3721
2022,San Miguel De Tucuman - San Salvador De Jujuy,162,6498,5029
2022,San Miguel De Tucuman - Santa Maria,48,2071,1697
2022,San Miguel De Tucuman - Santiago Del Estero,161,6985,5796
2022,San Miguel De Tucuman - Termas De Rio Hondo,368,13702,9972
2022,San Miguel De Tucuman - Villa Carlos Paz,201,11328,9875
2022,San Nicolas - Ciudad Autonoma De Buenos Aires,314,8756,7514
2022,San Nicolas - Merlo,48,2785,2629
2022,San Nicolas - Rosario,372,10427,9051
2022,San Nicolas - Salta,76,4437,4170
2022,San Nicolas - Santa Fe,58,2228,1880
2022,San Nicolas - Villa Carlos Paz,107,5924,5196
2022,San Pedro - Ciudad Autonoma De Buenos Aires,2572,61432,49505
2022,San Pedro - Lomas De Zamora,82,4575,2999
2022,San Pedro - Rosario,861,18327,13344
2022,San Pedro - Santiago Del Estero,79,4556,3206
2022,San Pedro - Villa Atamisqui,63,3665,2305
2022,San Rafael - Amba,92,5520,5288
2022,San Rafael - Ciudad Autonoma De Buenos Aires,172,8689,7220
2022,San Salvador - Ciudad Autonoma De Buenos Aires,191,11250,11307
2022,San Salvador De Jujuy - Ciudad Autonoma De Buenos Aires,1726,100682,90580
2022,San Salvador De Jujuy - Iruya,345,6377,4965
2022,San Salvador De Jujuy - Lomas De Zamora,840,49293,43802
2022,San Salvador De Jujuy - Olacapato,288,5508,3472
2022,San Salvador De Jujuy - Paso De Jama,48,912,222
2022,San Salvador De Jujuy - Salta,570,16369,12469
2022,San Salvador De Jujuy - San Miguel De Tucuman,122,3456,2338
2022,San Vicente - Ciudad Autonoma De Buenos Aires,164,6394,5836
2022,Santa Fe - Ciudad Autonoma De Buenos Aires,894,42880,36905
2022,Santa Fe - Cordoba,110,5045,4491
2022,Santa Fe - Ezeiza,77,2215,1539
2022,Santa Fe - Lomas De Zamora,339,20866,19021
2022,Santa Fe - Mar Del Plata,90,4975,4305
2022,Santa Fe - Maria Grande,97,4924,4413
2022,Santa Fe - Mendoza,53,2896,2429
2022,Santa Fe - Oran,109,6668,3822
2022,Santa Fe - Parana,318,11563,9716
2022,Santa Fe - Posadas,49,2603,1533
2022,Santa Fe - San Carlos De Bariloche,72,4288,3593
2022,Santa Fe - San Nicolas,86,2936,2631
2022,Santa Fe - Victoria,67,3703,3035
2022,Santa Fe - Villa Carlos Paz,167,9735,7980
2022,Santa Rosa - Ciudad Autonoma De Buenos Aires,352,14506,11574
2022,Santa Rosa - Mar Del Plata,55,2679,2061
2022,Santa Rosa - Santa Rosa,66,1008,975
2022,Santa Rosa - Trenque Lauquen,50,2053,618
2022,Santa Teresita - Ciudad Autonoma De Buenos Aires,202,10791,9492
2022,Santa Victoria Oeste - Salta,182,3886,6853
2022,Santiago Del Estero - Aguas Blancas,412,22347,15548
2022,Santiago Del Estero - Buenos Aires,145,7577,5926
2022,Santiago Del Estero - Ciudad Autonoma De Buenos Aires,936,50646,40357
2022,Santiago Del Estero - El Cadillal,54,3067,2661
2022,Santiago Del Estero - Florencio Varela,225,13183,10533
2022,Santiago Del Estero - La Plata,80,4796,3823
2022,Santiago Del Estero - Lomas De Zamora,89,5241,4024
2022,Santiago Del Estero - Mar Del Plata,82,4326,3477
2022,Santiago Del Estero - Mendoza,89,4681,3930
2022,Santiago Del Estero - Oran,145,7682,5655
2022,Santiago Del Estero - Posadas,86,4782,4003
2022,Santiago Del Estero - Provincia,59,3492,2675
2022,Santiago Del Estero - Rosario,81,4525,4240
2022,Santiago Del Estero - Salta,91,4450,3803
2022,Santiago Del Estero - San Fernando Del Valle De Catamarca,56,2661,2398
2022,Santiago Del Estero - San Justo,97,5876,4215
2022,Santiago Del Estero - San Miguel De Tucuman,225,11462,9731
2022,Santiago Del Estero - Tafi Del Valle,52,2614,2247
2022,Santiago Del Estero - Termas De Rio Hondo,154,3274,1798
2022,Santiago Del Estero - Villa Carlos Paz,114,6662,5554
2022,Santo Tome - Lomas De Zamora,106,6464,6220
2022,Senillosa - Anelo,132,4472,1397
2022,Sierra Grande - Perito Moreno,77,3447,1859
2022,Sunchales - Ciudad Autonoma De Buenos Aires,169,9488,6057
2022,Sunchales - Lomas De Zamora,92,4968,3278
2022,Tandil - Ciudad Autonoma De Buenos Aires,368,14578,12151
2022,Tartagal - Ciudad Autonoma De Buenos Aires,71,3879,2945
2022,Tartagal - Salta,185,10287,9942
2022,Teodelina - Mar Del Plata,75,4326,3596
2022,Termas De Rio Hondo - Aguas Blancas,81,4704,2691
2022,Termas De Rio Hondo - Cevil Pozo,840,15960,5699
2022,Termas De Rio Hondo - Cordoba,107,6118,4630
2022,Termas De Rio Hondo - Mar Del Plata,173,10173,8381
2022,Termas De Rio Hondo - Mendoza,92,5480,4186
2022,Termas De Rio Hondo - San Fernando Del Valle De Catamarca,137,6943,6026
2022,Termas De Rio Hondo - San Miguel De Tucuman,349,14724,12078
2022,Termas De Rio Hondo - Santiago Del Estero,143,3313,1715
2022,Termas De Rio Hondo - Tafi Del Valle,291,15526,14928
2022,Trelew - Ciudad Autonoma De Buenos Aires,94,4493,3862
2022,Trenel - Huinca Renanco,58,988,403
2022,Trenque Lauquen - Ciudad Autonoma De Buenos Aires,228,5729,3914
2022,Tunuyan - Ciudad Autonoma De Buenos Aires,96,5563,4684
2022,Tunuyan - Lomas De Zamora,89,4988,4090
2022,Tunuyan - Monteros,57,3444,2801
2022,Ushuaia - Rio Gallegos,118,6678,5138
2022,Venado Tuerto - Ciudad Autonoma De Buenos Aires,202,9795,6870
2022,Venado Tuerto - Lomas De Zamora,163,9713,8651
2022,Venado Tuerto - Mar Del Plata,78,4601,4051
2022,Victoria - Rosario,68,1777,1582
2022,Viedma - Ciudad Autonoma De Buenos Aires,67,2963,2686
2022,Vila Gobernador Galvez - Santa Elena,55,1016,423
2022,Villa Allende - Ciudad Autonoma De Buenos Aires,157,5677,4995
2022,Villa Angela - Ciudad Autonoma De Buenos Aires,68,2741,2211
2022,Villa Atamisqui - Gonzalez Catan,90,5288,3987
2022,Villa Carlos Paz - Ciudad Autonoma De Buenos Aires,156,8582,7664
2022,Villa Carlos Paz - Florencio Varela,106,6356,5832
2022,Villa Carlos Paz - La Plata,50,2897,2539
2022,Villa Carlos Paz - Rosario,154,8339,6355
2022,Villa Carlos Paz - San Nicolas,58,3306,2845
2022,Villa Carlos Paz - Termas De Rio Hondo,53,2887,2300
2022,Villa Celina - Santa Rosa,123,7215,5382
2022,Villa Constitucion - Ciudad Autonoma De Buenos Aires,148,5603,4929
2022,Villa Constitucion - La Plata,83,2203,1909
2022,Villa Constitucion - Lomas De Zamora,101,5644,4533
2022,Villa Dolores - Ciudad Autonoma De Buenos Aires,62,2969,2126
2022,Villa Dolores - Lomas De Zamora,90,3330,3354
2022,Villa Gesell - Ciudad Autonoma De Buenos Aires,397,17328,14999
2022,Villa Gesell - Cordoba,54,3054,2222
2022,Villa Gesell - Mendoza,59,3453,2882
2022,Villa Maria - Ciudad Autonoma De Buenos Aires,102,4926,4223
2022,Villa Maria - Rosario,49,2058,1881
2022,Villa Mercedes - Ciudad Autonoma De Buenos Aires,177,10055,8189
2022,Villa Mercedes - Santa Rosa,48,2644,2444
2022,Villa Mercedes - Villa Carlos Paz,48,2434,2047
2022,Villa Regina - Monteros,61,3648,2987
2022,Villaguay - Ciudad Autonoma De Buenos Aires,53,2800,2182
2022,Yacimiento El Porton - Neuquen,79,2054,1031
2022,Zarate - Ciudad Autonoma De Buenos Aires,131,5643,4759
2022,Zarate - Gualeguaychu,53,2654,1779
2022,Zarate - Ibicuy,167,6384,3659
2023,25 De Mayo - Ciudad Autonoma De Buenos Aires,281,5694,5433
2023,9 De Julio - Ciudad Autonoma De Buenos Aires,809,17935,14416
2023,9 De Julio - Flores,49,1197,878
2023,9 De Julio - Lomas De Zamora,64,3117,2087
2023,Aguas Blancas - La Plata,173,10108,8127
2023,Aguas Blancas Oran - La Plata,88,5056,4616
2023,Alderetes - Salar De Olaroz,51,969,644
2023,Amba - Puerto Iguazu,104,6240,5881
2023,Amba - San Rafael,110,6600,6391
2023,Anelo - Cipolletti,56,958,1069
2023,Anelo - Mendoza,78,1654,539
2023,Argentina - Anelo,54,1114,827
2023,Arrecifes - Ciudad Autonoma De Buenos Aires,169,3276,2997
2023,Arribenos - Rosario,50,950,863
2023,Arroyito - Ciudad Autonoma De Buenos Aires,144,6644,5323
2023,Arroyo Seco - Ciudad Autonoma De Buenos Aires,54,2000,1625
2023,Ascension - Ciudad Autonoma De Buenos Aires,103,1776,1098
2023,Avellaneda - Merlo,60,3536,3214
2023,Avellaneda - Villa Carlos Paz,128,7603,6767
2023,Ayacucho - Ciudad Autonoma De Buenos Aires,68,1301,987
2023,Azul - Ciudad Autonoma De Buenos Aires,153,4121,3173
2023,Bahia Blanca - Ciudad Autonoma De Buenos Aires,779,36714,30509
2023,Balcarce - Ciudad Autonoma De Buenos Aires,65,2745,2318
2023,Balnearia - Ciudad Autonoma De Buenos Aires,71,2692,2472
2023,Baradero - Ciudad Autonoma De Buenos Aires,1244,27967,22328
2023,Baradero - Villa Constitucion,52,966,862
2023,Bella Vista - Ciudad Autonoma De Buenos Aires,58,3344,2671
2023,Berazategui - Ciudad Autonoma De Buenos Aires,125,7093,5066
2023,Bragado - Ciudad Autonoma De Buenos Aires,248,6807,5897
2023,Brandsen - Ciudad Autonoma De Buenos Aires,50,2318,1942
2023,Buenos Aires - Oran,116,6656,4281
2023,Buenos Aires - Salta,51,2772,2107
2023,Burzaco - Rosario,128,7319,7158
2023,Buta Ranquil - Malargue,63,1033,824
2023,Campana - Ciudad Autonoma De Buenos Aires,254,9511,8054
2023,Canada De Gomez - Ciudad Autonoma De Buenos Aires,157,7919,6441
2023,Carhue - Saturno,49,1273,540
2023,Carlos Casares - Ciudad Autonoma De Buenos Aires,61,2350,1939
2023,Carmen De Areco - Ciudad Autonoma De Buenos Aires,745,14208,14246
2023,Casilda - Ciudad Autonoma De Buenos Aires,53,2117,1899
2023,Catamarca - Ciudad Autonoma De Buenos Aires,58,3360,2326
2023,Centenario - Allen,125,2213,2784
2023,Centenario - Ciudad Autonoma De Buenos Aires,98,4437,3579
2023,Cerrito - Ciudad Autonoma De Buenos Aires,48,2521,2148
2023,Cevil Pozo - Termas De Rio Hondo,651,12369,4850
2023,Chacabuco - Ciudad Autonoma De Buenos Aires,486,10628,8299
2023,Chajari - 0nce,50,2841,2022
2023,Chajari - Ciudad Autonoma De Buenos Aires,115,3644,3107
2023,Chajari - Rosario,134,2993,2623
2023,Chanar - Anelo,120,2756,2366
2023,Chapadmalal - Ciudad Autonoma De Buenos Aires,157,8672,7632
2023,Charata - Ingeniero Budge,73,3066,2657
2023,Chascomus - Ciudad Autonoma De Buenos Aires,150,6369,5442
2023,Chivilcoy - Ciudad Autonoma De Buenos Aires,1850,36632,26812
2023,Chumbicha - Oran,63,3402,2508
2023,Cinco Saltos - Anelo,51,1042,646
2023,Cinco Saltos - Plottier,159,2418,1882
2023,Cipoletti - Anelo,267,3937,2020
2023,Cipolletti - Anelo,194,4344,3108
2023,Cipolletti - Ciudad Autonoma De Buenos Aires,54,2819,2027
2023,Cipolletti - Senillosa,53,1005,868
2023,Cipolletti - Yac Mata Mora,49,441,466
2023,Ciudad - Ciudad Autonoma De Buenos Aires,404,20313,19995
2023,Ciudad - Oran,132,7544,7222
2023,Ciudad Autonoma De Buenos Aires - 25 De Mayo,71,1583,1285
2023,Ciudad Autonoma De Buenos Aires - 9 De Julio,681,15374,11815
2023,Ciudad Autonoma De Buenos Aires - Ascension,75,1213,568
2023,Ciudad Autonoma De Buenos Aires - Avellaneda,50,2623,2265
2023,Ciudad Autonoma De Buenos Aires - Azul,119,3326,2481
2023,Ciudad Autonoma De Buenos Aires - Bahia Blanca,96,3434,2563
2023,Ciudad Autonoma De Buenos Aires - Baradero,586,15256,9552
2023,Ciudad Autonoma De Buenos Aires - Bragado,142,3366,2289
2023,Ciudad Autonoma De Buenos Aires - Campana,129,4570,3333
2023,Ciudad Autonoma De Buenos Aires - Capilla Del Senor,171,7229,5541
2023,Ciudad Autonoma De Buenos Aires - Carilo,67,2030,1447
2023,Ciudad Autonoma De Buenos Aires - Cañuelas,58,2164,1651
2023,Ciudad Autonoma De Buenos Aires - Chacabuco,219,4468,2365
2023,Ciudad Autonoma De Buenos Aires - Chapadmalal,380,21107,18309
2023,Ciudad Autonoma De Buenos Aires - Chascomus,354,16176,13273
2023,Ciudad Autonoma De Buenos Aires - Chivilcoy,1327,25595,18891
2023,Ciudad Autonoma De Buenos Aires - Ciudad Autonoma De Buenos Aires,2008,72325,57223
2023,Ciudad Autonoma De Buenos Aires - Colon,406,18244,14972
2023,Ciudad Autonoma De Buenos Aires - Concepcion Del Uruguay,104,4183,3584
2023,Ciudad Autonoma De Buenos Aires - Concordia,157,7029,5897
2023,Ciudad Autonoma De Buenos Aires - Cordoba,698,35970,25947
2023,Ciudad Autonoma De Buenos Aires - Corrientes,53,2133,1416
2023,Ciudad Autonoma De Buenos Aires - Costa Atlantica,58,1180,820
2023,Ciudad Autonoma De Buenos Aires - Dolores,194,7525,6282
2023,Ciudad Autonoma De Buenos Aires - Entre Rios,60,2644,2197
2023,Ciudad Autonoma De Buenos Aires - Escobar,137,6498,5663
2023,Ciudad Autonoma De Buenos Aires - Ezeiza,862,40944,31085
2023,Ciudad Autonoma De Buenos Aires - Federacion,221,11676,9884
2023,Ciudad Autonoma De Buenos Aires - Florencio Varela,102,5239,4722
2023,Ciudad Autonoma De Buenos Aires - Gualeguaychu,332,12114,10753
2023,Ciudad Autonoma De Buenos Aires - Junin,232,6977,5095
2023,Ciudad Autonoma De Buenos Aires - La Falda,168,9703,8218
2023,Ciudad Autonoma De Buenos Aires - La Lucila Del Mar,69,2743,2180
2023,Ciudad Autonoma De Buenos Aires - La Plata,400,18335,15426
2023,Ciudad Autonoma De Buenos Aires - La Rioja,70,3718,3141
2023,Ciudad Autonoma De Buenos Aires - Las Flores,101,2147,1502
2023,Ciudad Autonoma De Buenos Aires - Las Lenas,110,4665,3914
2023,Ciudad Autonoma De Buenos Aires - Las Toninas,85,3470,3056
2023,Ciudad Autonoma De Buenos Aires - Lincoln,373,7375,4823
2023,Ciudad Autonoma De Buenos Aires - Lobos,76,2433,1975
2023,Ciudad Autonoma De Buenos Aires - Los Cardales,60,2362,1939
2023,Ciudad Autonoma De Buenos Aires - Lujan,197,9927,8610
2023,Ciudad Autonoma De Buenos Aires - Mar De Ajo,901,47175,42534
2023,Ciudad Autonoma De Buenos Aires - Mar Del Plata,3533,177070,151182
2023,Ciudad Autonoma De Buenos Aires - Mar Del Tuyu,468,22258,20023
2023,Ciudad Autonoma De Buenos Aires - Mendoza,202,10913,9434
2023,Ciudad Autonoma De Buenos Aires - Mercedes,394,16227,13315
2023,Ciudad Autonoma De Buenos Aires - Merlo,350,19406,16842
2023,Ciudad Autonoma De Buenos Aires - Miramar,234,7773,5986
2023,Ciudad Autonoma De Buenos Aires - Necochea,164,7410,6257
2023,Ciudad Autonoma De Buenos Aires - Olavarria,106,4117,3192
2023,Ciudad Autonoma De Buenos Aires - Oran,531,30133,16767
2023,Ciudad Autonoma De Buenos Aires - Parana,129,5410,4521
2023,Ciudad Autonoma De Buenos Aires - Pehuajo,114,2062,956
2023,Ciudad Autonoma De Buenos Aires - Pergamino,76,1776,2744
2023,Ciudad Autonoma De Buenos Aires - Perito Moreno,54,2322,1777
2023,Ciudad Autonoma De Buenos Aires - Pilar,98,4528,3849
2023,Ciudad Autonoma De Buenos Aires - Pinamar,276,10630,8755
2023,Ciudad Autonoma De Buenos Aires - Puerto Iguazu,153,8903,7558
2023,Ciudad Autonoma De Buenos Aires - Quilmes,52,2129,1451
2023,Ciudad Autonoma De Buenos Aires - Rafaela,50,2242,1812
2023,Ciudad Autonoma De Buenos Aires - Ramallo,58,2596,2126
2023,Ciudad Autonoma De Buenos Aires - Rosario,1037,34744,27713
2023,Ciudad Autonoma De Buenos Aires - Saladillo,241,5172,3157
2023,Ciudad Autonoma De Buenos Aires - Salta,718,41361,33608
2023,Ciudad Autonoma De Buenos Aires - Salto,1123,24776,18655
2023,Ciudad Autonoma De Buenos Aires - San Andres De Giles,53,2050,1641
2023,Ciudad Autonoma De Buenos Aires - San Antonio De Areco,537,17379,11795
2023,Ciudad Autonoma De Buenos Aires - San Bernardo,989,54112,48300
2023,Ciudad Autonoma De Buenos Aires - San Carlos De Bariloche,178,10136,8905
2023,Ciudad Autonoma De Buenos Aires - San Clemente,488,25183,22560
2023,Ciudad Autonoma De Buenos Aires - San Jose,57,2353,1999
2023,Ciudad Autonoma De Buenos Aires - San Juan,66,3337,2888
2023,Ciudad Autonoma De Buenos Aires - San Luis,73,3646,3183
2023,Ciudad Autonoma De Buenos Aires - San Miguel,50,2893,2505
2023,Ciudad Autonoma De Buenos Aires - San Miguel De Tucuman,68,2821,2190
2023,Ciudad Autonoma De Buenos Aires - San Miguel Del Monte,59,1688,1164
2023,Ciudad Autonoma De Buenos Aires - San Nicolas,423,17095,15175
2023,Ciudad Autonoma De Buenos Aires - San Pedro,1605,48009,36158
2023,Ciudad Autonoma De Buenos Aires - San Rafael,267,13542,11887
2023,Ciudad Autonoma De Buenos Aires - San Salvador De Jujuy,2001,117298,103655
2023,Ciudad Autonoma De Buenos Aires - Santa Fe,217,8207,6840
2023,Ciudad Autonoma De Buenos Aires - Santa Rosa,68,2856,1837
2023,Ciudad Autonoma De Buenos Aires - Santa Teresita,348,17175,15109
2023,Ciudad Autonoma De Buenos Aires - Santiago Del Estero,656,36901,28898
2023,Ciudad Autonoma De Buenos Aires - Sierra De La Ventana,118,5779,4557
2023,Ciudad Autonoma De Buenos Aires - Tandil,1157,58850,49973
2023,Ciudad Autonoma De Buenos Aires - Tartagal,68,3727,3115
2023,Ciudad Autonoma De Buenos Aires - Termas De Rio Hondo,101,5828,4943
2023,Ciudad Autonoma De Buenos Aires - Tigre,201,10836,8877
2023,Ciudad Autonoma De Buenos Aires - Tortuguitas,67,3725,3599
2023,Ciudad Autonoma De Buenos Aires - Trenque Lauquen,174,3662,2225
2023,Ciudad Autonoma De Buenos Aires - Veronica,81,3339,2740
2023,Ciudad Autonoma De Buenos Aires - Villa Carlos Paz,677,38485,34123
2023,Ciudad Autonoma De Buenos Aires - Villa Gesell,598,27484,23732
2023,Ciudad Autonoma De Buenos Aires - Zarate,123,4969,3645
2023,Colon - Ciudad Autonoma De Buenos Aires,180,5702,4439
2023,Colon - Rosario,95,2166,1871
2023,Colonia 25 De Mayo - Maipu,92,1748,604
2023,Colonia 25 De Mayo - Neuquen,73,1356,788
2023,Colonia Dora - Ciudad Autonoma De Buenos Aires,57,3368,2102
2023,Colonia Dora - Florencio Varela,229,12949,9778
2023,Comodoro Rivadavia - Caleta Olivia,84,2847,1663
2023,Comodoro Rivadavia - Ciudad Autonoma De Buenos Aires,61,3170,2590
2023,Comodoro Rivadavia - Fitz Roy,49,1177,752
2023,Comodoro Rivadavia - Perito Moreno,423,17133,12561
2023,Comodoro Rivadavia - Puerto San Julian,121,6277,3897
2023,Comodoro Rivadavia - Tres Cerros,112,3568,1638
2023,Concepcion Del Uruguay - Ciudad Autonoma De Buenos Aires,144,4223,3840
2023,Concepcion Del Uruguay - Lomas De Zamora,84,4882,4514
2023,Concordia - Ciudad Autonoma De Buenos Aires,198,8309,7547
2023,Concordia - Delepiane,77,3413,2733
2023,Concordia - Feria La Salada,68,3060,2445
2023,Concordia - Lomas De Zamora,329,14534,12649
2023,Concordia - Rosario,53,2145,1863
2023,Corcobo - Neuquen,66,2230,390
2023,Cordoba - Aguas Blancas,167,7295,5238
2023,Cordoba - Ciudad Autonoma De Buenos Aires,2935,134637,113737
2023,Cordoba - Federacion,48,2693,2191
2023,Cordoba - Federal,114,6483,6608
2023,Cordoba - La Rioja,134,5934,4927
2023,Cordoba - Las Lenas,80,3474,3025
2023,Cordoba - Lomas De Zamora,229,9464,8941
2023,Cordoba - Mar Del Plata,208,11264,10003
2023,Cordoba - Mendoza,285,14533,12211
2023,Cordoba - Merlo,105,5394,4468
2023,Cordoba - Oran,668,31161,22465
2023,Cordoba - Puerto Iguazu,164,9260,8236
2023,Cordoba - Rosario,240,11568,9758
2023,Cordoba - Salta,198,10236,8655
2023,Cordoba - San Carlos De Bariloche,48,2599,2324
2023,Cordoba - San Fernando Del Valle De Catamarca,76,2843,2063
2023,Cordoba - San Juan,77,3295,2581
2023,Cordoba - San Luis,57,2279,1890
2023,Cordoba - San Miguel De Tucuman,93,4227,3398
2023,Cordoba - San Salvador De Jujuy,60,3148,2738
2023,Cordoba - Santa Fe,111,5356,4864
2023,Cordoba - Santiago Del Estero,85,4009,3149
2023,Cordoba - Termas De Rio Hondo,312,17391,14529
2023,Cordoba - Villa Carlos Paz,50,2721,1922
2023,Cordoba - Villa Gesell,61,3308,2631
2023,Cordoba - Villa Mercedes,73,3647,3059
2023,Coronel Suarez - Ciudad Autonoma De Buenos Aires,54,2904,2469
2023,Corrientes - Ciudad Autonoma De Buenos Aires,335,18651,15737
2023,Corrientes - Formosa,90,4177,3244
2023,Corrientes - Mar Del Plata,112,5864,3678
2023,Corrientes - Mendoza,54,2796,2400
2023,Corrientes - Resistencia,206,5201,4130
2023,Corrientes - Rosario,60,3298,2752
2023,Corrientes - Salta,90,5008,4287
2023,Corrientes - Villa Carlos Paz,93,5231,4565
2023,Cruz Del Eje - Ciudad Autonoma De Buenos Aires,49,2529,1991
2023,Cutral Co - Ciudad Autonoma De Buenos Aires,166,6972,5115
2023,El Talar - Mar Del Plata,64,3775,3618
2023,Eldorado - Ingeniero Budge,95,3990,3562
2023,Escobar - Ciudad Autonoma De Buenos Aires,58,3099,2583
2023,Ezeiza - Ciudad Autonoma De Buenos Aires,373,18483,14274
2023,Ezeiza - Ezeiza,81,3682,2269
2023,Ezeiza - La Plata,59,3235,2650
2023,Ezeiza - Mar Del Plata,1763,99155,54951
2023,Ezeiza - Rosario,131,4447,2479
2023,Ezeiza - Santa Fe,48,2033,1269
2023,Federacion - Ciudad Autonoma De Buenos Aires,68,3821,3457
2023,Fiambala - San Salvador De Jujuy,61,1341,688
2023,Firmat - Ciudad Autonoma De Buenos Aires,50,2332,2036
2023,Firmat - Lomas De Zamora,60,3521,2954
2023,Florencio Varela - Ciudad Autonoma De Buenos Aires,136,7019,6214
2023,Florencio Varela - Colon,120,7030,6457
2023,Florencio Varela - Federacion,100,5853,5059
2023,Florencio Varela - Gualeguaychu,72,3790,3480
2023,Florencio Varela - La Falda,48,2914,2596
2023,Florencio Varela - Mendoza,99,5545,4967
2023,Florencio Varela - Merlo,227,13546,12318
2023,Florencio Varela - Puerto Iguazu,72,3936,3549
2023,Florencio Varela - Rosario,95,5188,4893
2023,Florencio Varela - San Carlos De Bariloche,104,6123,5502
2023,Florencio Varela - San Rafael,134,7857,6992
2023,Florencio Varela - Santiago Del Estero,133,8022,6614
2023,Florencio Varela - Termas De Rio Hondo,63,3600,3161
2023,Florencio Varela - Villa Carlos Paz,454,27019,24478
2023,Formosa - Ciudad Autonoma De Buenos Aires,229,12904,11325
2023,Formosa - Corrientes,86,3684,3193
2023,Formosa - Resistencia,92,4107,3544
2023,General Pico - Ciudad Autonoma De Buenos Aires,58,2488,1883
2023,General Pico - Lomas De Zamora,62,3608,3328
2023,General Roca - El Cholar,53,795,787
2023,General Roca - Neuquen,125,3624,3058
2023,General Roca - San Miguel De Tucuman,56,3284,2795
2023,Gonnet - Ciudad Autonoma De Buenos Aires,54,3182,2489
2023,Gonzalez Catan - Villa Atamisqui,53,3079,2163
2023,Gualeguay - Ciudad Autonoma De Buenos Aires,163,3158,2786
2023,Gualeguaychu - Ciudad Autonoma De Buenos Aires,386,13553,11675
2023,Gualeguaychu - La Plata,61,1287,1138
2023,Gualeguaychu - Rosario,79,2869,2743
2023,Gualeguaychu - Zarate,177,9853,8868
2023,Guaymallen - La Quiaca,94,5540,3819
2023,Guaymallen - Oran,121,7062,5081
2023,Guaymallen - Villa Carlos Paz,60,3515,3249
2023,Huinca Renanco - Trenel,151,2790,778
2023,Ibicuy - Zarate,151,6705,3524
2023,Ituzaingo - Posadas,105,2181,1797
2023,Juan Bautista Alberdi - Ciudad Autonoma De Buenos Aires,70,3593,3198
2023,Juan Jose Castelli - Ciudad Autonoma De Buenos Aires,86,3163,2747
2023,Jujuy - Salta,103,2016,1098
2023,Junin - Ciudad Autonoma De Buenos Aires,825,23759,20331
2023,Junin - Rosario,192,5020,4224
2023,Junin - Villa Carlos Paz,98,5769,4914
2023,La Merced - Ciudad Autonoma De Buenos Aires,80,4320,3321
2023,La Plata - Aguas Blanca Oran,84,4828,3973
2023,La Plata - Aguas Blancas,147,8601,6042
2023,La Plata - Ciudad Autonoma De Buenos Aires,708,31480,26741
2023,La Plata - Colon,53,2857,2583
2023,La Plata - Ezeiza,82,4405,3618
2023,La Plata - Federacion,48,2751,2272
2023,La Plata - Humahuaca,95,5645,5408
2023,La Plata - Mendoza,202,12059,11791
2023,La Plata - Mercedes,51,1616,1147
2023,La Plata - Merlo,268,15910,15420
2023,La Plata - Oran,81,4777,3604
2023,La Plata - Puerto Iguazu,221,13164,12654
2023,La Plata - Rosario,121,6094,5684
2023,La Plata - San Carlos De Bariloche,161,9128,8597
2023,La Plata - San Rafael,250,14999,14231
2023,La Plata - Santiago Del Estero,88,5353,4581
2023,La Plata - Villa Carlos Paz,363,21605,19655
2023,La Plata - Villa Constitucion,86,1757,1478
2023,La Quiaca - Guaymallen,95,5599,4664
2023,La Quiaca - Mendoza,244,14085,11973
2023,La Quiaca - Salta,311,6100,4094
2023,La Quiaca - San Carlos,155,9118,8376
2023,La Rioja - Ciudad Autonoma De Buenos Aires,132,7459,6042
2023,La Rioja - Lomas De Zamora,143,7374,6033
2023,La Rioja - Mar Del Plata,50,2924,2795
2023,La Rioja - San Fernando Del Valle De Catamarca,114,4131,3564
2023,La Tigra - Ciudad Autonoma De Buenos Aires,53,1862,1649
2023,Las Flores - Ciudad Autonoma De Buenos Aires,697,13960,14733
2023,Lavallol - Merlo,81,4785,4447
2023,Lavallol - Puerto Iguazu,58,3459,2972
2023,Lavallol - Villa Carlos Paz,141,8470,8052
