indice_tiempo,par_origen_destino,viajes,asientos,pasajeros
2023,Gualeguaychu-Ingeniero Budge,644,37556,22271
2023,Gualeguaychu-Rosario,297,17226,12836
2023,Gualeguaychu-Santa Fe,284,16480,10833
2023,Guemes-La Plata,170,9834,8182
2023,Henderson-Ciudad Autónoma De Buenos Aires,353,20245,15976
2023,Ibicuy-Zarate,170,9860,2709
2023,Ingeniero Budge-Clorinda,1290,76115,95602
2023,Ingeniero Budge-Gualeguaychu,657,38342,26952
2023,Ingeniero Budge-Juan Bautista Alberdi,468,27874,25075
2023,Ingeniero Budge-Paraná,53,2279,1519
2023,Ingeniero Budge-San Vicente,205,12300,9074
2023,Ingeniero Luiggi-Ciudad Autónoma De Buenos Aires,356,20832,20436
2023,Itati-San Justo,311,18660,14119
2023,Ituzaingo-Ciudad Autónoma De Buenos Aires,369,21329,19837
2023,Ituzaingo-Posadas,1106,59154,26111
2023,Jacinto Arauz-Ciudad Autónoma De Buenos Aires,301,12653,9374
2023,Jardin America-San Miguel De Tucumán,255,14680,13815
2023,Joaquin V. Gonzalez-Ciudad Autónoma De Buenos Aires,273,15848,20415
2023,Juan Bautista Alberdi-Berazategui,282,16440,12103
2023,Juan Bautista Alberdi-Ciudad Autónoma De Buenos Aires,235,13541,11702
2023,Juan Bautista Alberdi-Ciudadela,112,6526,5914
2023,Juan Bautista Alberdi-Florencio Varela,504,23243,20959
2023,Juan Bautista Alberdi-Ingeniero Budge,457,27269,26113
2023,Juan Jose Castelli-Ciudad Autónoma De Buenos Aires,799,46457,48149
2023,Junin-Rosario,1494,86688,63324
2023,La Banda-Ciudad Autónoma De Buenos Aires,172,10140,8391
2023,La Banda-Córdoba,292,17482,11595
2023,La Banda-San Miguel De Tucumán,1130,68286,30686
2023,La Banda-Villa Carlos Paz,98,5910,5125
2023,La Carlota-Ciudad Autónoma De Buenos Aires,353,18524,19955
2023,La Cruz-Posadas,333,18426,24256
2023,La Falda-Ciudad Autónoma De Buenos Aires,1149,65650,58290
2023,La Falda-La Plata,1328,68735,59648
2023,La Lucila-Ciudad Autónoma De Buenos Aires,57,3030,2578
2023,La Plata-Bernardo De Irigoyen,507,26568,17835
2023,La Plata-Caleta Olivia,364,21478,40511
2023,La Plata-Capilla Del Monte,949,52398,43438
2023,La Plata-Clorinda,947,45883,41644
2023,La Plata-Formosa,349,12564,6654
2023,La Plata-General Pinedo,543,31868,25009
2023,La Plata-Guemes,175,10109,8860
2023,La Plata-La Falda,1320,68508,61696
2023,La Plata-Las Lomitas,1191,69541,74936
2023,La Plata-Mendoza,719,43115,38838
2023,La Plata-Mercedes,269,10980,8466
2023,La Plata-Monte Caseros,375,21740,21764
2023,La Plata-Pablo Nogues,1206,64748,76134
2023,La Plata-Paraná,726,42815,31627
2023,La Plata-Pirane,546,27499,31129
2023,La Plata-Posadas,1081,54754,30950
2023,La Plata-Puerto Iguazú,1525,82262,67535
2023,La Plata-Resistencia,1270,70325,59785
2023,La Plata-Rosario,2171,119210,87757
2023,La Plata-Salta,177,10104,10409
2023,La Plata-Salvador Mazza,581,33291,36220
2023,La Plata-San Carlos De Bariloche,727,30568,45522
2023,La Plata-San Miguel De Tucumán,763,42300,40653
2023,La Plata-San Rafael,223,12850,10417
2023,La Plata-Santa Rosa,1001,37807,28151
2023,La Plata-Viedma,144,6192,4578
2023,La Plata-Villaguay,333,19292,20196
2023,La Quiaca-Ciudad Autónoma De Buenos Aires,669,39144,35332
2023,La Quiaca-Esquel,972,50845,56825
2023,La Quiaca-Salta,1389,86331,79303
2023,La Quiaca-San Salvador De Jujuy,336,21124,19456
2023,La Rioja-Ciudad Autónoma De Buenos Aires,751,36828,36292
2023,La Rioja-Córdoba,1269,68487,50927
2023,La Rioja-San Juan,217,12586,10226
2023,La Rioja-San Miguel De Tucumán,855,49847,28460
2023,La Rioja-Villa San Agustin,94,5751,2820
2023,Lago Puelo-El Bolson,664,28622,4135
2023,Lago Puelo-San Carlos De Bariloche,3770,169840,143427
2023,Las Lomitas-La Plata,1164,68129,67089
2023,Las Lomitas-Villa Carlos Paz,828,41644,33240
2023,Lincoln-Ciudad Autónoma De Buenos Aires,272,14106,10918
2023,Los Toldos-Ciudad Autónoma De Buenos Aires,146,7850,4770
2023,Macia-Ciudad Autónoma De Buenos Aires,565,32289,27892
2023,Mar De Ajó-Ciudad Autónoma De Buenos Aires,3039,172657,126484
2023,Mar De Ajó-Moreno,51,2833,1784
2023,Mar Del Plata-Ciudad Autónoma De Buenos Aires,9805,428139,294516
2023,Mar Del Plata-Ciudadela,971,54785,25316
2023,Mar Del Plata-Clorinda,501,29549,37433
2023,Mar Del Plata-Comodoro Rivadavia,362,21280,27569
2023,Mar Del Plata-Córdoba,654,37962,29316
2023,Mar Del Plata-Mendoza,264,15312,14856
2023,Mar Del Plata-Neuquén,346,14600,14729
2023,Mar Del Plata-Paraná,458,25669,20767
2023,Mar Del Plata-Posadas,428,24381,27455
2023,Mar Del Plata-Rosario,913,54594,45778
2023,Mar Del Plata-San Carlos De Bariloche,363,15257,16394
2023,Mar Del Plata-San Juan,354,19789,19787
2023,Mar Del Plata-San Miguel,1051,51196,39580
2023,Mar Del Plata-San Miguel De Tucumán,789,44888,34649
2023,Mar Del Plata-Santa Rosa,349,16235,22510
2023,Mar Del Plata-Villa Carlos Paz,156,9062,8548
2023,Mar Del Tuyu-Ciudad Autónoma De Buenos Aires,48,2509,2150
2023,Mburucuya-Ciudad Autónoma De Buenos Aires,312,18381,10663
2023,Mendoza-Bermejo,160,9648,8056
2023,Mendoza-Caleta Olivia,535,31459,51918
2023,Mendoza-Caucete,291,15339,5810
2023,Mendoza-Chilecito,212,12757,8738
2023,Mendoza-Ciudad Autónoma De Buenos Aires,4101,220389,212569
2023,Mendoza-Córdoba,3442,192884,215925
2023,Mendoza-El Chocon,274,15777,10682
2023,Mendoza-Formosa,376,21771,34106
2023,Mendoza-La Plata,720,43110,41960
2023,Mendoza-Mar Del Plata,271,15711,16573
2023,Mendoza-Monte Hermoso,84,4854,6405
2023,Mendoza-Paraná,351,20342,22093
2023,Mendoza-Puerto Iguazú,374,21572,36620
2023,Mendoza-Punta Alta,445,25485,24962
2023,Mendoza-Rio Gallegos,289,13920,23345
2023,Mendoza-Rosario,544,30781,27629
2023,Mendoza-Salvador Mazza,363,21418,31633
2023,Mendoza-San Carlos De Bariloche,231,12228,10241
2023,Mendoza-San Jose De Jachal,354,20072,18341
2023,Mendoza-San Juan,3779,197527,111935
2023,Mendoza-San Martin De Los Andes,120,5038,4108
2023,Mendoza-San Miguel De Tucumán,786,45330,36836
2023,Mendoza-San Salvador De Jujuy,619,36556,48644
2023,Mendoza-Vallecito,91,5383,3479
2023,Mercedes-Ciudad Autónoma De Buenos Aires,88,4048,7953
2023,Mercedes-La Plata,284,11659,10546
2023,Mina Clavero-Ciudad Autónoma De Buenos Aires,1772,77474,63020
2023,Mina Clavero-Rosario,67,3934,3532
2023,Miramar-Ciudad Autónoma De Buenos Aires,2455,118087,86621
2023,Miramar-Ciudadela,536,23688,16327
2023,Monte Caseros-Ciudad Autónoma De Buenos Aires,587,33827,29464
2023,Monte Caseros-Córdoba,385,22249,31266
2023,Monte Caseros-La Plata,434,25000,24653
2023,Monte Caseros-Rosario,285,16748,15495
2023,Monte Hermoso-Ciudad Autónoma De Buenos Aires,286,12315,9939
2023,Monte Hermoso-Mendoza,78,4515,5953
2023,Morteros-Ciudad Autónoma De Buenos Aires,334,19373,20564
2023,Necochea-Ciudad Autónoma De Buenos Aires,2256,112957,74005
2023,Neuquén-Bahia Blanca,765,38935,45170
2023,Neuquén-Colonia 25 De Mayo,140,6720,1234
2023,Neuquén-Comodoro Rivadavia,365,21550,35039
2023,Neuquén-Mar Del Plata,341,14408,13946
2023,Neuquén-San Juan,736,36390,35432
2023,Neuquén-San Miguel De Tucumán,82,4767,6518
2023,Nogoya-Ciudad Autónoma De Buenos Aires,250,14412,12787
2023,Nogoya-Rosario,1212,68046,42399
2023,Nueva Esperanza-Ciudad Autónoma De Buenos Aires,391,23892,13917
2023,Nueva Esperanza-San Miguel De Tucumán,149,8788,2950
2023,Obera-Ciudad Autónoma De Buenos Aires,684,20472,11302
2023,Olavarria-Ciudad Autónoma De Buenos Aires,1838,84005,67718
2023,Orán-Salta,2223,121936,89760
2023,Orán-San Miguel De Tucumán,377,21001,15255
2023,Pablo Nogues-La Plata,1203,64586,71839
2023,Pablo Nogues-Paraná,720,31438,24554
2023,Paraná-Bahia Blanca,540,30973,33506
2023,Paraná-Capilla Del Monte,475,27392,23508
2023,Paraná-Ciudad Autónoma De Buenos Aires,4537,224664,176919
2023,Paraná-Córdoba,634,36486,28262
2023,Paraná-Ingeniero Budge,49,2107,1315
2023,Paraná-La Plata,784,46060,34169
2023,Paraná-Mar Del Plata,495,27835,22912
2023,Paraná-Mendoza,348,20165,23741
2023,Paraná-Pablo Nogues,728,31770,27347
2023,Paraná-Rosario,1265,74551,49137
2023,Paraná-San Carlos De Bariloche,378,21835,30751
2023,Paraná-San Miguel De Tucumán,727,41264,33726
2023,Paraná-Sauce,92,5336,2508
2023,Paraná-Villa Carlos Paz,818,45052,33325
2023,Paso De Los Libres-Ciudad Autónoma De Buenos Aires,1243,60500,61997
2023,Paso De Los Libres-Posadas,877,48107,57704
2023,Pergamino-Ciudad Autónoma De Buenos Aires,824,47764,34159
2023,Pergamino-Rosario,339,19674,5192
2023,Pico Truncado-Rivadavia,1352,80096,60423
2023,Piedra Del Aguila-Salvador Mazza,369,21410,47027
2023,Pinamar-Ciudad Autónoma De Buenos Aires,92,4602,4107
2023,Pirane-Ciudad Autónoma De Buenos Aires,206,12044,13976
2023,Pirane-La Plata,549,27646,34875
2023,Posadas-Ciudad Autónoma De Buenos Aires,1329,55388,42158
2023,Posadas-Clorinda,308,18066,9475
2023,Posadas-Córdoba,363,13082,10884
2023,Posadas-Formosa,356,20720,10223
2023,Posadas-Goya,157,9126,3378
2023,Posadas-Ituzaingo,1201,64035,33809
2023,Posadas-La Cruz,333,18473,20680
2023,Posadas-La Plata,1077,54473,41662
2023,Posadas-Mar Del Plata,430,24442,28293
2023,Posadas-Paso De Los Libres,893,49238,57099
2023,Posadas-Resistencia,1290,76767,61708
2023,Posadas-Rosario,2349,123547,121868
2023,Posadas-San Justo,518,17360,14026
2023,Posadas-San Miguel De Tucumán,348,20465,22702
2023,Posadas-Virasoro,906,31450,18057
2023,Pt Nra-Corrientes,153,8976,7644
2023,Puan-Ciudad Autónoma De Buenos Aires,309,13269,8641
2023,Puerto Iguazú-Ciudad Autónoma De Buenos Aires,3158,168886,131117
2023,Puerto Iguazú-Córdoba,1124,54560,55461
2023,Puerto Iguazú-La Plata,1484,80153,68219
2023,Puerto Iguazú-Mendoza,369,21276,31328
2023,Puerto Iguazú-Resistencia,1024,60233,45029
2023,Puerto Iguazú-San Justo,1103,52666,41847
2023,Puerto Madryn-Esquel,63,3734,2932
2023,Puerto Pilcomayo-Ciudad Autónoma De Buenos Aires,487,20224,17366
2023,Punta Alta-Córdoba,643,36960,33977
2023,Punta Alta-Mendoza,448,25630,24185
2023,Punta Alta-San Salvador De Jujuy,314,18125,21632
2023,Rafael Castillo-Campo Largo,380,22044,13260
2023,Rafaela-Ciudad Autónoma De Buenos Aires,295,12393,9874
2023,Rafaela-San Francisco,148,6956,1709
2023,Rafaela-San Guillermo,292,18712,8491
2023,Rawson-San Salvador De Jujuy,128,7421,7216
2023,Reconquista-Ciudad Autónoma De Buenos Aires,187,6443,5232
2023,Reconquista-Corrientes,620,36368,26984
2023,Resistencia-Ciudad Autónoma De Buenos Aires,1200,51096,50249
2023,Resistencia-Colonia Cano,269,17259,5285
2023,Resistencia-La Plata,1260,69749,59092
2023,Resistencia-Posadas,1124,66993,50622
2023,Resistencia-Puerto Iguazú,1438,84956,63052
2023,Rincon De Los Sauces-San Rafael,178,7832,6210
2023,Rincon De Los Sauces-Villa Regina,67,3955,811
2023,Rio Cuarto-Ciudad Autónoma De Buenos Aires,313,17376,16952
2023,Rio Gallegos-Mendoza,288,13880,22314
2023,Rio Gallegos-San Salvador De Jujuy,917,54301,112183
2023,Rio Gallegos-Ushuaia,143,7975,5642
2023,Rivadavia-Pico Truncado,1301,77142,62904
2023,Rojas-Ciudad Autónoma De Buenos Aires,48,2327,1094
2023,Roque Saenz Peña-Ciudad Autónoma De Buenos Aires,1245,69439,58792
2023,Roque Saenz Peña-Florencio Varela,1938,114666,94116
2023,Roque Saenz Peña-Ingeniero Budge,117,6974,3671
2023,Rosario-Capilla Del Monte,484,17956,18107
2023,Rosario-Ciudad Autónoma De Buenos Aires,5849,250228,170458
2023,Rosario-Colon,613,35349,40027
2023,Rosario-Concepcion Del Uruguay,182,10562,7656
2023,Rosario-Corral De Bustos,776,34920,8349
2023,Rosario-Corrientes,1598,92958,79570
2023,Rosario-Córdoba,980,54882,50283
2023,Rosario-Federacion,389,22566,21685
2023,Rosario-Gualeguaychu,309,17922,14215
2023,Rosario-Junin,1511,87678,66460
2023,Rosario-La Plata,2172,119251,93523
2023,Rosario-Mar Del Plata,920,55038,44737
2023,Rosario-Mendoza,530,30072,27434
2023,Rosario-Mina Clavero,67,3930,3113
2023,Rosario-Monte Caseros,288,16970,13118
2023,Rosario-Nogoya,1157,64948,49952
2023,Rosario-Paraná,1248,73375,45332
2023,Rosario-Pergamino,332,19264,4578
2023,Rosario-Posadas,1659,82390,100226
2023,Rosario-San Juan,650,37336,38881
2023,Rosario-Victoria,277,15600,11024
2023,Rosario-Villa Carlos Paz,77,4544,4650
2023,Rosario-Villa General Belgrano,291,16296,10579
2023,Rosario-Villa Gesell,287,14842,12881
2023,Salliquelo-Ciudad Autónoma De Buenos Aires,347,14620,10628
2023,Salta-Aguas Blancas,976,53100,36781
2023,Salta-Avellaneda,353,19436,21452
2023,Salta-Ciudad Autónoma De Buenos Aires,626,33423,38043
2023,Salta-Corrientes,663,37320,39888
2023,Salta-Córdoba,873,50021,42540
2023,Salta-Formosa,312,18383,16259
2023,Salta-La Plata,178,10191,11392
2023,Salta-La Quiaca,1685,105030,102058
2023,Salta-Orán,2249,123315,88315
2023,Salta-Salvador Mazza,3374,205143,141103
2023,Salta-San Miguel De Tucumán,3176,179565,127032
2023,Salta-San Salvador De Jujuy,4814,268122,168704
2023,Salta-Taco Pozo,247,14101,18627
2023,Salta-Tartagal,427,24370,16632
2023,Salvador Mazza-Ciudad Autónoma De Buenos Aires,496,30760,31141
2023,Salvador Mazza-Córdoba,732,43066,53722
2023,Salvador Mazza-La Plata,553,31676,29355
2023,Salvador Mazza-Mendoza,361,21299,28739
2023,Salvador Mazza-Piedra Del Aguila,366,21238,50511
2023,Salvador Mazza-Salta,3418,207194,128063
2023,Salvador Mazza-San Miguel De Tucumán,246,14257,7378
2023,San Carlos De Bariloche-Ciudad Autónoma De Buenos Aires,1560,86608,132688
2023,San Carlos De Bariloche-Comodoro Rivadavia,364,21497,29509
2023,San Carlos De Bariloche-El Calafate,208,9645,8595
2023,San Carlos De Bariloche-Esquel,845,46394,45013
2023,San Carlos De Bariloche-General Roca,373,15768,14739
2023,San Carlos De Bariloche-La Plata,727,30534,49901
2023,San Carlos De Bariloche-Lago Puelo,3722,167616,132901
2023,San Carlos De Bariloche-Mar Del Plata,364,15299,15343
2023,San Carlos De Bariloche-Mendoza,236,12503,10412
2023,San Carlos De Bariloche-Paraná,371,21412,26642
2023,San Carlos De Bariloche-San Martin De Los Andes,469,21204,11082
2023,San Carlos De Bariloche-Villa La Angostura,2428,109302,85343
2023,San Carlos De Bariloche-Villa Traful,91,3670,2355
2023,San Fernando Del Valle De Catamarca-Belen,656,35643,30364
2023,San Fernando Del Valle De Catamarca-Ciudad Autónoma De Buenos Aires,2293,123137,137817
2023,San Fernando Del Valle De Catamarca-Córdoba,1079,56290,37763
2023,San Fernando Del Valle De Catamarca-Fiambala,522,29232,20005
2023,San Fernando Del Valle De Catamarca-Frias,636,29241,25272
2023,San Fernando Del Valle De Catamarca-San Miguel De Tucumán,276,16254,6343
2023,San Fernando Del Valle De Catamarca-Santa Maria,201,12030,6294
2023,San Francisco-Ceres,305,14667,12374
2023,San Francisco-Ciudad Autónoma De Buenos Aires,536,23027,21853
2023,San Francisco-Rafaela,88,4136,606
2023,San Guillermo-Rafaela,307,18622,15144
2023,San Guillermo-Santa Fe,265,16882,10506
2023,San Jorge-Córdoba,299,14352,18041
2023,San Jose De Jachal-Mendoza,337,18126,22862
2023,San Jose Del Boqueron-San Miguel De Tucumán,339,20087,5510
2023,San Jose-Ciudad Autónoma De Buenos Aires,373,21474,17921
2023,San Jose-San Fernando Del Valle De Catamarca,48,2880,1586
2023,San Jose-San Miguel De Tucumán,559,33525,11874
2023,San Juan-Ciudad Autónoma De Buenos Aires,1512,86716,78535
2023,San Juan-Córdoba,1308,75789,61989
2023,San Juan-Mar Del Plata,355,19905,24971
2023,San Juan-Mendoza,3814,199279,122069
2023,San Juan-Neuquén,708,35052,41671
2023,San Juan-Rosario,632,36236,38608
2023,San Juan-Schaqui,220,12760,10621
2023,San Justo-Clorinda,361,15508,12775
2023,San Justo-Garupa,48,1805,1499
2023,San Justo-Itati,312,18702,12814
2023,San Justo-Posadas,363,10531,6798
2023,San Justo-Puerto Iguazú,1171,55676,46978
2023,San Luis-Schaqui,147,8526,8004
2023,San Martin De Los Andes-Ciudad Autónoma De Buenos Aires,877,39065,46122
2023,San Martin De Los Andes-Mendoza,120,5040,3985
2023,San Martin De Los Andes-San Carlos De Bariloche,459,20754,11663
2023,San Miguel De Tucumán-Cafayate,971,58230,26942
2023,San Miguel De Tucumán-Ciudad Autónoma De Buenos Aires,768,39090,30767
2023,San Miguel De Tucumán-Córdoba,2172,123360,114143
2023,San Miguel De Tucumán-Florencio Varela,199,11453,10013
2023,San Miguel De Tucumán-Jardin America,261,15016,13694
2023,San Miguel De Tucumán-La Banda,556,32115,16391
2023,San Miguel De Tucumán-La Plata,837,46587,44445
2023,San Miguel De Tucumán-La Rioja,874,50906,31502
2023,San Miguel De Tucumán-Mar Del Plata,793,45099,36427
2023,San Miguel De Tucumán-Mendoza,766,44166,44977
2023,San Miguel De Tucumán-Neuquén,85,4939,7715
2023,San Miguel De Tucumán-Nueva Esperanza,146,8608,4179
2023,San Miguel De Tucumán-Orán,427,23813,14532
2023,San Miguel De Tucumán-Paraná,728,41278,30898
2023,San Miguel De Tucumán-Posadas,348,20466,22987
2023,San Miguel De Tucumán-Salta,3198,180925,122627
2023,San Miguel De Tucumán-Salvador Mazza,257,14879,7334
2023,San Miguel De Tucumán-San Fernando Del Valle De Catamarca,261,15339,4122
2023,San Miguel De Tucumán-San Jose,631,37845,14577
2023,San Miguel De Tucumán-San Jose Del Boqueron,362,21435,14448
2023,San Miguel De Tucumán-San Salvador De Jujuy,239,13598,10296
2023,San Miguel De Tucumán-Santa Maria,174,10440,3023
2023,San Miguel De Tucumán-Santiago Del Estero,8668,507662,196603
2023,San Miguel De Tucumán-Villa Carlos Paz,112,5833,4798
2023,San Miguel-Mar Del Plata,1060,51872,40929
2023,San Nicolas-Ciudad Autónoma De Buenos Aires,363,20668,13719
2023,San Pedro-Ciudad Autónoma De Buenos Aires,1435,77996,48622
2023,San Pedro-Florencio Varela,780,45853,26225
2023,San Pedro-Rosario,59,3396,2992
2023,San Rafael-Ciudad Autónoma De Buenos Aires,604,27078,20625
2023,San Rafael-Córdoba,732,42041,43701
2023,San Rafael-La Plata,224,12876,10332
2023,San Rafael-Rincon De Los Sauces,204,8976,7255
2023,San Salvador De Jujuy-Aguas Blancas,362,22661,18922
2023,San Salvador De Jujuy-Bahia Blanca,67,3877,7229
2023,San Salvador De Jujuy-Ciudad Autónoma De Buenos Aires,1301,80308,80406
2023,San Salvador De Jujuy-Córdoba,1820,81014,64105
2023,San Salvador De Jujuy-Esquel,398,23450,56528
2023,San Salvador De Jujuy-Mendoza,619,36548,51103
2023,San Salvador De Jujuy-Punta Alta,269,15512,15166
2023,San Salvador De Jujuy-Rawson,180,10419,12406
2023,San Salvador De Jujuy-Rio Gallegos,873,51761,118245
2023,San Salvador De Jujuy-Salta,5096,284864,168989
2023,San Salvador De Jujuy-San Miguel De Tucumán,240,13652,6569
2023,San Vicente-Ingeniero Budge,205,12300,10343
2023,Santa Elena-Ciudad Autónoma De Buenos Aires,165,9576,6719
2023,Santa Fe-Concepcion Del Uruguay,1007,58494,43731
2023,Santa Fe-Córdoba,637,34363,25981
2023,Santa Fe-Gualeguaychu,294,17066,12964
2023,Santa Fe-San Guillermo,314,19064,17956
2023,Santa Maria-Salta,283,12699,4900
2023,Santa Maria-San Fernando Del Valle De Catamarca,199,11940,7726
2023,Santa Maria-San Miguel De Tucumán,138,8280,2916
2023,Santa Rosa-Ciudad Autónoma De Buenos Aires,2100,94875,90938
2023,Santa Rosa-Córdoba,234,10079,8083
2023,Santa Rosa-La Plata,1000,37731,31671
2023,Santa Rosa-Mar Del Plata,349,16235,18934
2023,Santa Rosa-Villa Carlos Paz,348,15202,12828
2023,Santiago Del Estero-Ciudad Autónoma De Buenos Aires,175,10352,8890
2023,Santiago Del Estero-San Miguel De Tucumán,8083,472684,188208
2023,Santo Tome-Posadas,681,33451,28661
2023,Sauce-Ciudad Autónoma De Buenos Aires,367,21286,17019
2023,Sauce-Paraná,93,5394,2628
2023,Saujil-Córdoba,167,9611,12414
2023,Schaqui-Córdoba,305,17690,14024
2023,Schaqui-San Luis,143,8294,7430
2023,Sunchales-Córdoba,95,5320,2294
2023,Taco Pozo-Salta,246,14050,20734
2023,Tandil-Ciudad Autónoma De Buenos Aires,2292,96846,78267
2023,Tartagal-Salta,362,20698,18103
2023,Tres Isletas-Florencio Varela,213,12780,14265
2023,Ushuaia-Rio Gallegos,169,9371,7408
2023,Vallecito-Mendoza,90,5306,3892
2023,Venado Tuerto-Ciudad Autónoma De Buenos Aires,488,26437,29883
2023,Victoria-Rosario,261,14694,8027
2023,Viedma-Bahia Blanca,618,33198,16624
2023,Viedma-Ciudad Autónoma De Buenos Aires,1004,37301,24963
2023,Viedma-La Plata,140,6020,4993
2023,Vila Gobernador Galvez-Ciudad Autónoma De Buenos Aires,130,6839,3271
2023,Villa Carlos Paz-Ciudad Autónoma De Buenos Aires,2025,87753,68465
2023,Villa Carlos Paz-Corrientes,169,7922,9038
2023,Villa Carlos Paz-La Banda,69,4132,2583
2023,Villa Carlos Paz-Las Lomitas,833,42017,34241
2023,Villa Carlos Paz-Mar Del Plata,156,8999,9115
2023,Villa Carlos Paz-Paraná,803,44219,31601
2023,Villa Carlos Paz-Rosario,79,4588,6372
2023,Villa Carlos Paz-San Miguel De Tucumán,123,6527,5304
2023,Villa Carlos Paz-Santa Rosa,348,15219,12639
2023,Villa Carlos Paz-Villa Gesell,59,3540,3708
2023,Villa Cura Brochero-Ciudad Autónoma De Buenos Aires,831,46788,63999
2023,Villa Dolores-Ciudad Autónoma De Buenos Aires,215,9065,7703
2023,Villa General Belgrano-Ciudad Autónoma De Buenos Aires,908,33793,31302
2023,Villa General Belgrano-Rosario,291,16296,10447
2023,Villa Gesell-Ciudad Autónoma De Buenos Aires,2940,152747,104791
2023,Villa Gesell-Moreno,157,6804,3650
2023,Villa Gesell-Rosario,290,14916,12708
2023,Villa Gesell-Villa Carlos Paz,59,3540,3773
2023,Villa La Angostura-San Carlos De Bariloche,2013,90627,72992
2023,Villa Regina-Rincon De Los Sauces,70,4132,983
2023,Villa San Agustin-La Rioja,93,5691,3377
2023,Villa Traful-San Carlos De Bariloche,87,3518,2172
2023,Villaguay-Ciudad Autónoma De Buenos Aires,663,38423,34008
2023,Villaguay-La Plata,393,22750,19306
2023,Virasoro-Posadas,841,28818,18922
2023,Zarate-Ibicuy,237,13746,5257
2024,Aguas Blancas-Salta,852,46914,38115
2024,Aguas Blancas-San Salvador De Jujuy,323,19649,6103
2024,Alta Gracia-Ciudad Autónoma De Buenos Aires,587,24724,19648
2024,America-Ciudad Autónoma De Buenos Aires,329,18342,22421
2024,Ascochinga-Ciudad Autónoma De Buenos Aires,55,2964,1936
2024,Avellaneda-Salta,247,13036,12276
2024,Bahia Blanca-Ciudad Autónoma De Buenos Aires,2314,104658,84684
2024,Bahia Blanca-Neuquén,716,36532,47355
2024,Bahia Blanca-Paraná,505,29179,23827
2024,Bahia Blanca-Viedma,558,30112,14227
2024,Belen-Córdoba,335,18746,24780
2024,Belen-San Fernando Del Valle De Catamarca,676,39095,27097
2024,Bella Vista-Ciudad Autónoma De Buenos Aires,120,6388,3569
2024,Berazategui-Juan Bautista Alberdi,352,20426,15767
2024,Bermejo-Mendoza,130,7802,6102
2024,Bernardo De Irigoyen-La Plata,315,17421,9829
2024,Cafayate-San Miguel De Tucumán,806,48330,18349
2024,Caleta Olivia-Clorinda,297,17795,19396
2024,Caleta Olivia-Comodoro Rivadavia,1070,53180,21486
2024,Caleta Olivia-La Plata,333,19630,32594
2024,Caleta Olivia-Mendoza,437,25693,41988
2024,Campo Largo-Rafael Castillo,340,19722,13150
2024,Capilla Del Monte-Ciudad Autónoma De Buenos Aires,2487,127422,104170
2024,Capilla Del Monte-Ciudadela,388,22385,16199
2024,Capilla Del Monte-Corrientes,112,6524,4612
2024,Capilla Del Monte-La Plata,1026,54326,42851
2024,Capilla Del Monte-Paraná,398,22954,19691
2024,Capilla Del Monte-Rosario,304,13191,7378
2024,Carhue-Ciudad Autónoma De Buenos Aires,334,18261,13139
2024,Caucete-Mendoza,156,7972,1300
2024,Ceres-Córdoba,166,10028,2355
2024,Chilecito-Ciudad Autónoma De Buenos Aires,276,15492,14411
2024,Chilecito-Córdoba,332,19329,13223
2024,Chilecito-Mendoza,188,11286,7289
2024,Ciudad Autónoma De Buenos Aires-Alta Gracia,579,24294,18619
2024,Ciudad Autónoma De Buenos Aires-America,324,18071,23025
2024,Ciudad Autónoma De Buenos Aires-Ascochinga,50,2818,1892
2024,Ciudad Autónoma De Buenos Aires-Bahia Blanca,2639,121823,97342
2024,Ciudad Autónoma De Buenos Aires-Bella Vista,119,6328,3354
2024,Ciudad Autónoma De Buenos Aires-Capilla Del Monte,2601,134020,111064
2024,Ciudad Autónoma De Buenos Aires-Carhue,341,18582,12954
2024,Ciudad Autónoma De Buenos Aires-Chilecito,276,15476,15888
2024,Ciudad Autónoma De Buenos Aires-Claromeco,384,16174,10614
2024,Ciudad Autónoma De Buenos Aires-Clorinda,360,20339,17154
2024,Ciudad Autónoma De Buenos Aires-Colon,631,35946,21862
2024,Ciudad Autónoma De Buenos Aires-Comodoro Rivadavia,1327,66410,67402
2024,Ciudad Autónoma De Buenos Aires-Concordia,166,8812,5976
2024,Ciudad Autónoma De Buenos Aires-Coronel Suarez,321,12967,6724
2024,Ciudad Autónoma De Buenos Aires-Corrientes,298,17446,19062
2024,Ciudad Autónoma De Buenos Aires-Crespo,361,20591,14106
2024,Ciudad Autónoma De Buenos Aires-Córdoba,2060,107082,91958
2024,Ciudad Autónoma De Buenos Aires-Federacion,940,51884,32648
2024,Ciudad Autónoma De Buenos Aires-Federal,168,9652,5441
2024,Ciudad Autónoma De Buenos Aires-Formosa,475,21844,14363
2024,Ciudad Autónoma De Buenos Aires-General Campos,266,15186,8576
2024,Ciudad Autónoma De Buenos Aires-General Lamadrid,142,6106,3617
2024,Ciudad Autónoma De Buenos Aires-General Pico,843,41831,41483
2024,Ciudad Autónoma De Buenos Aires-Goya,341,10571,7579
2024,Ciudad Autónoma De Buenos Aires-Gualeguaychu,279,15279,6457
2024,Ciudad Autónoma De Buenos Aires-Henderson,327,18376,8796
2024,Ciudad Autónoma De Buenos Aires-Hernandarias,90,3832,2003
2024,Ciudad Autónoma De Buenos Aires-Ingeniero Luiggi,330,17087,12059
