fecha,localidad_origen,provincia_origen,pais_origen,localidad_destino,provincia_destino,pais_destino,par_origen_destino,ruta_clasificacion,descripcion,asientos,pasajeros
2022-01-17,Córdoba,Cordoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,cordoba - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,42
2022-01-17,Villa General Belgrano,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa general belgrano - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,32,32
2022-01-17,Clorinda,Formosa,Argentina,San Justo,Buenos Aires,Argentina,clorinda - san justo,Intrafederales,Común / Común con aire / Semicama,47,42
2022-01-17,Mendoza,Mendoza,Argentina,La Plata,Buenos Aires,Argentina,mendoza - la plata,Intrafederales,Común / Común con aire / Semicama,58,62
2022-01-17,San Rafael,Mendoza,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san rafael - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,55,43
2022-01-17,Juan Bautista Alberdi,Tucumán,Argentina,Florencio Varela,Buenos Aires,Argentina,juan bautista alberdi - florencio varela,Intrafederales,Ejecutivo / Suite,43,40
2022-01-17,Puerto Iguazú,Misiones,Argentina,San Justo,Buenos Aires,Argentina,puerto iguazu - san justo,Intrafederales,Común / Común con aire / Semicama,60,64
2022-01-17,Villa General Belgrano,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa general belgrano - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,32,31
2022-01-19,Joaquin V. Gonzalez,Salta,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,joaquin v. gonzalez - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,38
2022-01-17,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Bahia Blanca,Buenos Aires,Argentina,ciudad autonoma de buenos aires - bahia blanca,Porteñas,Ejecutivo / Suite,32,28
2022-01-17,Bahia Blanca,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,bahia blanca - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,32,32
2022-01-17,Coronel Suarez,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,coronel suarez - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,40,26
2022-01-17,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Coronel Suarez,Buenos Aires,Argentina,ciudad autonoma de buenos aires - coronel suarez,Porteñas,Ejecutivo / Suite,40,18
2022-01-17,Villa General Belgrano,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa general belgrano - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,56,45
2022-01-18,Ituzaingo,Corrientes,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,ituzaingo - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,83
2022-01-17,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Necochea,Buenos Aires,Argentina,ciudad autonoma de buenos aires - necochea,Porteñas,Común / Común con aire / Semicama,60,56
2022-01-17,Mendoza,Mendoza,Argentina,Mar Del Plata,Buenos Aires,Argentina,mendoza - mar del plata,Intrafederales,Ejecutivo / Suite,58,57
2022-01-17,Mendoza,Mendoza,Argentina,Mar Del Plata,Buenos Aires,Argentina,mendoza - mar del plata,Intrafederales,Ejecutivo / Suite,58,48
2022-01-17,Mendoza,Mendoza,Argentina,Mar Del Plata,Buenos Aires,Argentina,mendoza - mar del plata,Intrafederales,Ejecutivo / Suite,32,17
2022-01-17,Mendoza,Mendoza,Argentina,Mar Del Plata,Buenos Aires,Argentina,mendoza - mar del plata,Intrafederales,Ejecutivo / Suite,32,35
2022-01-16,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar Del Plata,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar del plata,Porteñas,Ejecutivo / Suite,32,32
2022-01-16,Mar Del Plata,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mar del plata - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,32,32
2022-01-17,Puerto Iguazú,Misiones,Argentina,San Justo,Buenos Aires,Argentina,puerto iguazu - san justo,Intrafederales,Ejecutivo / Suite,36,39
2022-01-16,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Rojas,Buenos Aires,Argentina,ciudad autonoma de buenos aires - rojas,Porteñas,Común / Común con aire / Semicama,58,17
2022-01-17,Mendoza,Mendoza,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mendoza - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,42,43
2022-01-16,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar Del Plata,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar del plata,Porteñas,Ejecutivo / Suite,43,27
2022-01-17,San Francisco,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san francisco - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,49
2022-01-16,Mar Del Plata,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mar del plata - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,62,74
2022-01-17,Santa Rosa,La Pampa,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,santa rosa - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,52
2022-01-17,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Claromeco,Buenos Aires,Argentina,ciudad autonoma de buenos aires - claromeco,Porteñas,Ejecutivo / Suite,43,38
2022-01-17,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Monte Hermoso,Buenos Aires,Argentina,ciudad autonoma de buenos aires - monte hermoso,Porteñas,Ejecutivo / Suite,43,44
2022-01-17,Macia,Entre Ríos,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,macia - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,37
2022-01-17,Bella Vista,Corrientes,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,bella vista - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,32,31
2022-01-17,Macia,Entre Ríos,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,macia - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,34
2022-01-17,Villa Gesell,Buenos Aires,Argentina,Avellaneda,Buenos Aires,Argentina,villa gesell - avellaneda,Intrafederales,Común / Común con aire / Semicama,60,12
2022-01-17,Villa Gesell,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa gesell - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,53
2022-01-17,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar Del Sur,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar del sur,Porteñas,Ejecutivo / Suite,43,23
2022-01-17,La Rioja,La Rioja,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,la rioja - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,42,25
2022-01-17,Mar Del Plata,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mar del plata - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,42,40
2022-01-17,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar De Ajó,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar de ajo,Porteñas,Ejecutivo / Suite,43,46
2022-01-17,Mendoza,Mendoza,Argentina,Monte Hermoso,Buenos Aires,Argentina,mendoza - monte hermoso,Intrafederales,Común / Común con aire / Semicama,40,65
2022-01-17,San Miguel De Tucumán,Tucumán,Argentina,Mar Del Plata,Buenos Aires,Argentina,san miguel de tucuman - mar del plata,Intrafederales,Común / Común con aire / Semicama,60,54
2022-01-17,San Miguel De Tucumán,Tucumán,Argentina,Mar Del Plata,Buenos Aires,Argentina,san miguel de tucuman - mar del plata,Intrafederales,Común / Común con aire / Semicama,58,63
2022-01-17,Puerto Iguazú,Misiones,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,puerto iguazu - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,60,46
2022-01-17,Reconquista,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,reconquista - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,30,23
2022-01-17,Puerto Iguazú,Misiones,Argentina,San Justo,Buenos Aires,Argentina,puerto iguazu - san justo,Intrafederales,Común / Común con aire / Semicama,60,61
2022-01-17,Puerto Iguazú,Misiones,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,puerto iguazu - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,60,58
2022-01-16,Tandil,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,tandil - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,24
2022-01-17,Resistencia,Chaco,Argentina,La Plata,Buenos Aires,Argentina,resistencia - la plata,Intrafederales,Común / Común con aire / Semicama,42,34
2022-01-18,Salta,Salta,Argentina,Avellaneda,Buenos Aires,Argentina,salta - avellaneda,Intrafederales,Común / Común con aire / Semicama,58,56
2022-01-17,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Villa Gesell,Buenos Aires,Argentina,ciudad autonoma de buenos aires - villa gesell,Porteñas,Ejecutivo / Suite,43,40
2022-01-17,Villa Gesell,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa gesell - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,40
2022-01-17,Villa Gesell,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa gesell - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,22
2022-01-18,Mina Clavero,Cordoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mina clavero - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,26,27
2022-01-17,Córdoba,Cordoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,cordoba - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,45
2022-01-17,Mar Del Plata,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mar del plata - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,58,50
2022-01-17,Juan Bautista Alberdi,Tucumán,Argentina,Florencio Varela,Buenos Aires,Argentina,juan bautista alberdi - florencio varela,Intrafederales,Común / Común con aire / Semicama,60,60
2022-01-17,Clorinda,Formosa,Argentina,Mar Del Plata,Buenos Aires,Argentina,clorinda - mar del plata,Intrafederales,Común / Común con aire / Semicama,58,151
2022-01-19,San Martin De Los Andes,Neuquén,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san martin de los andes - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,42,66
2022-01-16,Mar Del Plata,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mar del plata - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,42,44
2022-01-16,Mar De Ajó,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mar de ajo - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,63
2022-01-16,Villa Gesell,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa gesell - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,42,35
2022-01-16,Villa Gesell,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa gesell - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,30
2022-01-17,Juan Bautista Alberdi,Tucumán,Argentina,Florencio Varela,Buenos Aires,Argentina,juan bautista alberdi - florencio varela,Intrafederales,Común / Común con aire / Semicama,60,71
2022-01-17,Resistencia,Chaco,Argentina,La Plata,Buenos Aires,Argentina,resistencia - la plata,Intrafederales,Común / Común con aire / Semicama,58,58
2022-01-17,Villa Huidobro,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa huidobro - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,29
2022-01-17,Mendoza,Mendoza,Argentina,Monte Hermoso,Buenos Aires,Argentina,mendoza - monte hermoso,Intrafederales,Común / Común con aire / Semicama,58,78
2022-01-17,Clorinda,Formosa,Argentina,Florencio Varela,Buenos Aires,Argentina,clorinda - florencio varela,Intrafederales,Común / Común con aire / Semicama,60,61
2022-01-17,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Olavarria,Buenos Aires,Argentina,ciudad autonoma de buenos aires - olavarria,Porteñas,Ejecutivo / Suite,43,46
2022-01-17,Jovita,Córdoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,jovita - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,42,33
2022-01-17,Mendoza,Mendoza,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mendoza - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,55,50
2022-01-17,San Juan,San Juan,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san juan - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,67
2022-01-17,Colon,Entre Ríos,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,colon - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,45,23
2022-01-17,Santa Rosa,La Pampa,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,santa rosa - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,32,33
2022-01-17,Roque Saenz Peña,Chaco,Argentina,Rafael Castillo,Buenos Aires,Argentina,roque saenz peña - rafael castillo,Intrafederales,Común / Común con aire / Semicama,60,55
2022-01-16,Villa Gesell,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa gesell - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,41
2022-01-17,Córdoba,Cordoba,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,cordoba - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,44
2022-01-17,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar De Ajó,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar de ajo,Porteñas,Ejecutivo / Suite,43,42
2022-01-19,General Pinedo,Chaco,Argentina,La Plata,Buenos Aires,Argentina,general pinedo - la plata,Intrafederales,Común / Común con aire / Semicama,59,57
2022-01-17,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar De Ajó,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar de ajo,Porteñas,Común / Común con aire / Semicama,60,63
2022-01-17,Puerto Iguazú,Misiones,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,puerto iguazu - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,42,42
2022-01-17,Puerto Iguazú,Misiones,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,puerto iguazu - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,42,44
2022-01-17,Olavarria,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,olavarria - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,51
2022-01-17,San Juan,San Juan,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san juan - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,77
2022-01-17,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Villa Gesell,Buenos Aires,Argentina,ciudad autonoma de buenos aires - villa gesell,Porteñas,Común / Común con aire / Semicama,60,62
2022-01-17,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar Del Sur,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar del sur,Porteñas,Ejecutivo / Suite,43,32
2022-01-17,San Juan,San Juan,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san juan - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,32,26
2022-01-17,Puerto Iguazú,Misiones,Argentina,La Plata,Buenos Aires,Argentina,puerto iguazu - la plata,Intrafederales,Ejecutivo / Suite,57,67
2022-01-17,Roque Saenz Peña,Chaco,Argentina,Florencio Varela,Buenos Aires,Argentina,roque saenz peña - florencio varela,Intrafederales,Común / Común con aire / Semicama,58,69
2022-01-17,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar Del Plata,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar del plata,Porteñas,Común / Común con aire / Semicama,62,47
2022-01-18,Paso De Los Libres,Corrientes,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,paso de los libres - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,49,74
2022-01-17,San Juan,San Juan,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san juan - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,26,22
2022-01-17,Posadas,Misiones,Argentina,La Plata,Buenos Aires,Argentina,posadas - la plata,Intrafederales,Común / Común con aire / Semicama,54,60
2022-01-17,San Juan,San Juan,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san juan - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,60,63
2022-01-17,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Villa Gesell,Buenos Aires,Argentina,ciudad autonoma de buenos aires - villa gesell,Porteñas,Común / Común con aire / Semicama,43,39
2022-01-16,Santa Teresita,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,santa teresita - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,64
2022-01-17,Corrientes,Corrientes,Argentina,Ingeniero Budge,Buenos Aires,Argentina,corrientes - ingeniero budge,Intrafederales,Común / Común con aire / Semicama,60,63
2022-01-16,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar Del Plata,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar del plata,Porteñas,Ejecutivo / Suite,32,22
2022-01-16,Mar Del Plata,Buenos Aires,Argentina,San Miguel,Buenos Aires,Argentina,mar del plata - san miguel,Intrafederales,Ejecutivo / Suite,43,40
2022-01-17,Posadas,Misiones,Argentina,La Plata,Buenos Aires,Argentina,posadas - la plata,Intrafederales,Común / Común con aire / Semicama,37,40
2022-01-16,Villa Gesell,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa gesell - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,60,39
2022-01-16,Villa Gesell,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,villa gesell - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,60,54
2022-01-19,San Carlos De Bariloche,Río Negro,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san carlos de bariloche - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,42,59
2022-01-19,San Carlos De Bariloche,Río Negro,Argentina,Mar Del Plata,Buenos Aires,Argentina,san carlos de bariloche - mar del plata,Intrafederales,Ejecutivo / Suite,42,68
2022-01-18,Rosario,Santa Fe,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,rosario - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,42,23
2022-01-17,Paraná,Entre Ríos,Argentina,Bahia Blanca,Buenos Aires,Argentina,parana - bahia blanca,Intrafederales,Común / Común con aire / Semicama,56,84
2022-01-16,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Tandil,Buenos Aires,Argentina,ciudad autonoma de buenos aires - tandil,Porteñas,Ejecutivo / Suite,43,43
2022-01-17,Mendoza,Mendoza,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mendoza - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,42,34
2022-01-17,Roque Saenz Peña,Chaco,Argentina,Florencio Varela,Buenos Aires,Argentina,roque saenz peña - florencio varela,Intrafederales,Común / Común con aire / Semicama,60,36
2022-01-17,Roque Saenz Peña,Chaco,Argentina,Florencio Varela,Buenos Aires,Argentina,roque saenz peña - florencio varela,Intrafederales,Común / Común con aire / Semicama,60,64
2022-01-17,San Salvador De Jujuy,Jujuy,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san salvador de jujuy - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,64,60
2022-01-17,Roque Saenz Peña,Chaco,Argentina,Florencio Varela,Buenos Aires,Argentina,roque saenz peña - florencio varela,Intrafederales,Común / Común con aire / Semicama,58,41
2022-01-17,San Juan,San Juan,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san juan - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,60,56
2022-01-17,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar De Ajó,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar de ajo,Porteñas,Común / Común con aire / Semicama,60,73
2022-01-17,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,America,Buenos Aires,Argentina,ciudad autonoma de buenos aires - america,Porteñas,Ejecutivo / Suite,37,12
2022-01-17,General Pico,La Pampa,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,general pico - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,32,10
2022-01-17,Posadas,Misiones,Argentina,San Justo,Buenos Aires,Argentina,posadas - san justo,Intrafederales,Ejecutivo / Suite,36,36
2022-01-17,Juan Bautista Alberdi,Tucumán,Argentina,Ingeniero Budge,Buenos Aires,Argentina,juan bautista alberdi - ingeniero budge,Intrafederales,Común / Común con aire / Semicama,43,44
2022-01-17,Clorinda,Formosa,Argentina,Mar Del Plata,Buenos Aires,Argentina,clorinda - mar del plata,Intrafederales,Común / Común con aire / Semicama,58,26
2022-01-17,Formosa,Formosa,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,formosa - ciudad autonoma de buenos aires,Porteñas,Común / Común con aire / Semicama,62,61
2022-01-19,Pirane,Formosa,Argentina,La Plata,Buenos Aires,Argentina,pirane - la plata,Intrafederales,Común / Común con aire / Semicama,59,86
2022-01-17,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar De Ajó,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar de ajo,Porteñas,Común / Común con aire / Semicama,60,63
2022-01-17,Posadas,Misiones,Argentina,San Justo,Buenos Aires,Argentina,posadas - san justo,Intrafederales,Común / Común con aire / Semicama,25,15
2022-01-17,San Pedro,Misiones,Argentina,Florencio Varela,Buenos Aires,Argentina,san pedro - florencio varela,Intrafederales,Común / Común con aire / Semicama,60,52
2022-01-17,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Villa Gesell,Buenos Aires,Argentina,ciudad autonoma de buenos aires - villa gesell,Porteñas,Común / Común con aire / Semicama,60,58
2022-01-17,San Pedro,Misiones,Argentina,Florencio Varela,Buenos Aires,Argentina,san pedro - florencio varela,Intrafederales,Común / Común con aire / Semicama,60,50
2022-01-17,Clorinda,Formosa,Argentina,Florencio Varela,Buenos Aires,Argentina,clorinda - florencio varela,Intrafederales,Común / Común con aire / Semicama,37,41
2022-01-17,Clorinda,Formosa,Argentina,Florencio Varela,Buenos Aires,Argentina,clorinda - florencio varela,Intrafederales,Común / Común con aire / Semicama,60,64
2022-01-17,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar De Ajó,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar de ajo,Porteñas,Común / Común con aire / Semicama,60,55
2022-01-17,San Juan,San Juan,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,san juan - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,60,71
2022-01-16,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,Mar Del Plata,Buenos Aires,Argentina,ciudad autonoma de buenos aires - mar del plata,Porteñas,Ejecutivo / Suite,32,10
2022-01-17,Mendoza,Mendoza,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mendoza - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,60,71
2022-01-17,Mendoza,Mendoza,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mendoza - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,32,18
2022-01-17,Viedma,Río Negro,Argentina,La Plata,Buenos Aires,Argentina,viedma - la plata,Intrafederales,Ejecutivo / Suite,43,42
2022-01-16,Mar Del Plata,Buenos Aires,Argentina,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,Argentina,mar del plata - ciudad autonoma de buenos aires,Porteñas,Ejecutivo / Suite,43,41
